Transaction_ID,Customer_Name,Application_Date,Annual_Income,Credit_Score,Loan_Amount,Loan_Purpose_Text,Risk_Analyst_Note,Default_Status
x1y2z3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5g,Robert Williams,2024-01-18,75000.0,615,49000.75,Debt Consolidation,High loan-to-income ratio noted.,1
c4d5e6f7-a8b9-4c0d-1e2f-3a4b5c6d7e8f,Patricia Jones,2023-08-29,32150.8,450,10500.0,Major Purchase,Low credit score is a primary concern.,1
g9h0i1j2-k3l4-4m5n-6o7p-8q9r0s1t2u3v,William Davis,2023-02-14,210876.54,810,35000.0,Vacation,Applicant presents a strong financial history.,0
w4x5y6z7-a8b9-4c0d-1e2f-3a4b5c6d7e8f,Jennifer Miller,2022-10-20,95400.0,710,20000.0,Home Improvement,Standard review of application details completed.,0
f8g9h0i1-j2k3-4l4m-5n6o-7p8q9r0s1t2u,James Wilson,2024-05-01,41200.3,595,38000.0,Car Financing,High loan-to-income ratio noted.,1
v3w4x5y6-z7a8-4b9c-0d1e-2f3a4b5c6d7e,Mary Moore,2023-07-04,68750.0,665,12000.0,Educational Expenses,Standard review of application details completed.,0
e7f8g9h0-i1j2-4k3l-4m5n-6o7p8q9r0s1t,John Anderson,2022-11-11,135000.0,740,49500.0,Business Loan,Application flagged as high-risk during processing.,1
u2v3w4x5-y6z7-4a8b-9c0d-1e2f3a4b5c6d,Susan Garcia,2023-04-19,52300.9,510,25000.0,Debt Consolidation,Low credit score is a primary concern.,1
t1u2v3w4-x5y6-4z7a-8b9c-0d1e2f3a4b5c,Joseph Rodriguez,2024-02-28,198500.0,795,45000.0,Major Purchase,Applicant presents a strong financial history.,0
s0t1u2v3-w4x5-4y6z-7a8b-9c0d1e2f3a4b,Barbara Hernandez,2023-09-30,81200.0,680,8500.0,Vacation,Standard review of application details completed.,0
r9s0t1u2-v3w4-4x5y-6z7a-8b9c0d1e2f3a,Richard Lopez,2022-08-17,62000.0,625,42000.5,Home Improvement,High loan-to-income ratio noted.,1
q8r9s0t1-u2v3-4w4x-5y6z-7a8b9c0d1e2f,Karen Gonzalez,2024-04-05,35800.0,390,18000.0,Medical Expenses,Low credit score is a primary concern.,1
p7q8r9s0-t1u2-4v3w-4x5y-6z7a8b9c0d1e,Thomas Jackson,2023-01-25,115000.0,730,30000.0,Car Financing,Standard review of application details completed.,0
o6p7q8r9-s0t1-4u2v-3w4x-5y6z7a8b9c0d,Elizabeth Martin,2023-10-12,99500.5,705,25000.0,Debt Consolidation,Standard review of application details completed.,0
n5o6p7q8-r9s0-4t1u-2v3w-4x5y6z7a8b9c,Charles Thomas,2022-07-22,72000.0,555,47000.0,Business Loan,High loan-to-income ratio noted.,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Olivia Smith,2023-05-15,85240.55,710,25000.0,Debt Consolidation,"Standard application, income verified.",0
f1e2d3c4-b5a6-4f7e-8d9c-0a1b2c3d4e5f,Liam Johnson,2022-11-21,42500.75,585,15000.0,New Car Purchase,High risk due to poor credit history.,1
12345678-90ab-4cde-8f01-234567890abc,Emma Williams,2024-01-05,155000.0,795,48000.0,Home Improvement,Applicant presents a low-risk profile with strong financials.,1
def01234-5678-490a-bcde-f01234567890,Noah Brown,2023-08-30,65300.2,640,35000.0,Business Startup Capital,Debt-to-income ratio is acceptable but warrants monitoring.,0
5a6b7c8d-9e0f-4123-8456-7890abcdef12,Amelia Jones,2022-07-19,38000.0,550,8000.0,Medical Emergency Fund,High risk due to poor credit history.,1
34567890-abcd-4ef0-1234-567890abcdef,Oliver Garcia,2024-03-11,180000.0,820,45000.0,Debt Consolidation,Applicant presents a low-risk profile with strong financials.,0
98765432-10fe-4dcb-a987-6543210fedcb,Ava Miller,2023-02-28,72000.0,680,22000.0,Educational Expenses,"Standard application, income verified.",0
fedcba98-7654-4321-8fed-cba987654321,Elijah Davis,2023-12-01,51000.0,610,42000.0,New Car Purchase,Insufficient income for the requested loan amount.,1
abcdef01-2345-4678-890a-bcdef0123456,Sophia Rodriguez,2022-09-10,95000.0,730,10000.0,Vacation Funding,Solid credit history and verified stable income.,0
01234567-89ab-4cde-ef01-23456789abcd,Mateo Martinez,2024-04-02,210500.8,850,50000.0,Home Improvement,Excellent credit score and low debt-to-income ratio.,0
b1c2d3e4-f5a6-4b7c-8d9e-0f1a2b3c4d5e,Isabella Hernandez,2023-06-25,33000.0,490,5000.0,Major Appliance Purchase,High risk due to poor credit history.,1
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,Lucas Lopez,2022-10-18,68000.0,665,39000.0,Debt Consolidation,Debt-to-income ratio is acceptable but warrants monitoring.,0
d3e4f5a6-b7c8-4d9e-a0f1-b2c3d4e5f6a7,Mia Gonzalez,2024-02-14,115000.0,755,41000.0,Business Startup Capital,Solid credit history and verified stable income.,1
e4f5a6b7-c8d9-4e0f-b1a2-c3d4e5f6a7b8,Levi Wilson,2023-03-03,49000.0,605,18000.0,Wedding Expenses,Applicant meets the minimum requirements for consideration.,0
f5a6b7c8-d9e0-4f1a-b2c3-d4e5f6a7b8c9,Charlotte Anderson,2023-09-22,130000.0,780,30000.0,New Car Purchase,Excellent credit score and low debt-to-income ratio.,0
a6b7c8d9-e0f1-4a2b-c3d4-e5f6a7b8c9d0,Asher Thomas,2022-12-31,55000.0,590,28000.0,Debt Consolidation,High risk due to poor credit history.,1
b7c8d9e0-f1a2-4b3c-d4e5-f6a7b8c9d0e1,Luna Taylor,2023-07-07,92000.0,715,49500.0,Home Improvement,Insufficient income for the requested loan amount.,1
c8d9e0f1-a2b3-4c4d-e5f6-a7b8c9d0e1f2,James Moore,2024-05-01,195000.0,810,15000.0,Vacation Funding,Applicant presents a low-risk profile with strong financials.,0
d9e0f1a2-b3c4-4d5e-f6a7-b8c9d0e1f2a3,Evelyn Jackson,2023-11-11,78000.0,690,33000.0,Educational Expenses,"Standard application, income verified.",0
e0f1a2b3-c4d5-4e6f-a7b8-c9d0e1f2a3b4,Leo Martin,2022-08-08,41000.0,570,43000.0,Business Startup Capital,Multiple recent inquiries on credit report are a concern.,1
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Williams,2023-05-15,85000.5,720,25000.0,Debt Consolidation,Applicant has a solid credit history and stable income.,0
f0e9d8c7-b6a5-4321-fedc-ba9876543210,Michael Brown,2022-11-20,42000.0,580,15000.0,Car Purchase,Low credit score presents a significant risk.,1
12345678-90ab-cdef-0123-456789abcdef,Susan Miller,2024-01-10,120000.75,780,48000.0,Home Improvement,Strong financial profile despite high loan request.,0
fedcba98-7654-3210-fedc-ba9876543210,David Jones,2023-08-01,65000.0,670,45000.0,Business Investment,High loan amount relative to income is a concern.,1
abcdef12-3456-7890-abcd-ef1234567890,Patricia Garcia,2022-09-30,38000.0,610,8000.0,Medical Expenses,"Standard risk profile, proceeding with review.",0
550e8400-e29b-41d4-a716-446655440000,Robert Martinez,2024-03-22,210000.0,820,50000.0,Major Purchase,Applicant has an excellent credit history.,0
11223344-5566-7788-99aa-bbccddeeff00,Linda Rodriguez,2023-12-05,49000.0,560,28000.0,Debt Consolidation,High debt-to-income ratio is a concern.,1
aabbccdd-eeff-0011-2233-445566778899,James Smith,2023-02-18,95000.25,740,10000.0,Vacation,Solid credit score and manageable loan amount.,0
f1e2d3c4-b5a6-9876-5432-10fedcba9876,Mary Hernandez,2022-07-11,180000.0,790,49500.0,Home Improvement,Applicant has an excellent credit history.,0
09876543-21fe-dcba-0987-654321fedcba,John Lopez,2024-04-01,32000.0,450,12000.0,Medical Expenses,Low credit score presents a significant risk.,1
74a4a5d4-5b5c-4e8e-9f9g-1h2i3j4k5l6m,William Gonzalez,2023-10-19,78000.0,710,22000.0,Car Purchase,"Standard risk profile, proceeding with review.",0
b8b5b6e3-9c9d-4a1a-8f8g-7h6i5j4k3l2m,Elizabeth Wilson,2022-12-25,51000.0,620,42000.0,Debt Consolidation,High loan amount relative to income.,1
c9c6c7f4-8d8e-4b2b-7g7h-6i5j4k3l2m1n,Richard Anderson,2023-06-08,135000.0,775,35000.0,Business Investment,Strong financial profile and clear loan purpose.,0
d0d7d8g5-7e7f-4c3c-6h6i-5j4k3l2m1n0o,Barbara Thomas,2024-02-14,48000.0,640,5000.0,Major Purchase,Applicant shows a stable financial history.,0
e1e8e9h6-6f6g-4d4d-5i5j-4k3l2m1n0o9p,Joseph Davis,2023-03-17,65000.0,660,38000.0,Home Improvement,"Standard risk profile, proceeding with review.",0
f2f9f0i7-5g5h-4e5e-4j4k-3l2m1n0o9p8q,Jessica Johnson,2022-08-29,39000.0,590,20000.0,Debt Consolidation,Low credit score presents a significant risk.,1
g3g0g1j8-4h4i-4f6f-3k3l-2m1n0o9p8q7r,Daniel Lee,2023-11-01,160000.0,780,48000.0,Business Investment,Strong financial profile despite high loan request.,0
h4h1h2k9-3i3j-4g7g-2l2m-1n0o9p8q7r6s,Sarah Harris,2024-05-02,88000.0,720,18000.0,Car Purchase,Solid credit score and manageable loan amount.,0
i5i2i3l0-2j2k-4h8h-1m1n-0o9p8q7r6s5t,Charles Clark,2023-09-12,55000.0,630,46000.0,Home Improvement,High debt-to-income ratio is a concern.,1
j6j3j4m1-1k1l-4i9i-0n0o-9p8q7r6s5t4u,Karen Lewis,2022-10-03,240000.0,840,15000.0,Vacation,Applicant has an excellent credit history.,0
f8a2b1c9-6b3e-4f8a-9d7c-1b2c3d4e5f6a,Mary Smith,2023-05-15,125430.5,780,25000.0,Home improvement project,Applicant has a strong credit history and stable income.,0
a1b2c3d4-e5f6-7890-1234-567890abcdef,Robert Johnson,2022-11-20,45210.75,585,15000.0,Debt consolidation,Low credit score presents a significant repayment risk.,1
b2c3d4e5-f6a7-8901-2345-67890abcdef1,Jennifer Williams,2024-01-10,85000.0,680,45000.0,"Major purchase (e.g., car, appliance)",Loan amount is high relative to annual income.,1
c3d4e5f6-a7b8-9012-3456-7890abcdef12,Michael Brown,2023-08-01,70000.0,650,38000.0,Business startup costs,"Income is sufficient, but credit history has minor blemishes.",0
d4e5f6a7-b8c9-0123-4567-890abcdef123,Linda Jones,2022-09-05,38500.25,450,42000.0,Medical expenses,Low credit score presents a significant repayment risk.,1
e5f6a7b8-c9d0-1234-5678-90abcdef1234,David Garcia,2024-02-28,180000.0,820,49000.0,Debt consolidation,Loan amount is high relative to annual income.,0
f6a7b8c9-d0e1-2345-6789-0abcdef12345,Susan Miller,2023-03-12,62000.0,690,10000.0,Vacation funding,"Standard application, no immediate red flags.",0
a7b8c9d0-e1f2-3456-7890-bcdef1234567,Joseph Davis,2023-10-21,95000.0,710,30000.0,Home improvement project,"Standard application, no immediate red flags.",0
b8c9d0e1-f2a3-4567-8901-cdef12345678,Sarah Rodriguez,2022-06-30,41000.0,595,20000.0,Educational expenses,Low credit score presents a significant repayment risk.,1
c9d0e1f2-a3b4-5678-9012-def123456789,Charles Martinez,2024-04-01,210500.8,795,48500.0,Business startup costs,Loan amount is high relative to annual income.,0
d0e1f2a3-b4c5-6789-0123-ef1234567890,Karen Hernandez,2023-01-18,55000.0,630,7500.0,Wedding financing,"Income is sufficient, but credit history has minor blemishes.",0
e1f2a3b4-c5d6-7890-1234-f12345678901,Thomas Lopez,2022-12-03,32000.0,550,18000.0,Medical expenses,Low credit score presents a significant repayment risk.,1
f2a3b4c5-d6e7-8901-2345-123456789012,Jessica Gonzalez,2023-07-22,110000.0,740,12000.0,"Major purchase (e.g., car, appliance)",Applicant has a strong credit history and stable income.,0
a3b4c5d6-e7f8-9012-3456-234567890123,William Wilson,2023-09-14,78000.0,660,41000.0,Debt consolidation,Loan amount is high relative to annual income.,1
b4c5d6e7-f8a9-0123-4567-345678901234,Patricia Anderson,2022-08-19,49500.0,610,25000.0,Home improvement project,Low credit score presents a significant repayment risk.,1
c5d6e7f8-a9b0-1234-5678-456789012345,Richard Thomas,2024-03-05,150000.0,760,49500.0,Business startup costs,Loan amount is high relative to annual income.,0
d6e7f8a9-b0c1-2345-6789-567890123456,Barbara Taylor,2023-06-11,88000.0,700,15000.0,Vacation funding,"Standard application, no immediate red flags.",0
e7f8a9b0-c1d2-3456-7890-678901234567,John Moore,2022-10-02,42000.0,350,35000.0,Debt consolidation,Low credit score presents a significant repayment risk.,1
f8a9b0c1-d2e3-4567-8901-789012345678,Elizabeth Jackson,2024-05-01,99000.0,725,22000.0,Educational expenses,"Standard application, no immediate red flags.",0
a9b0c1d2-e3f4-5678-9012-890123456789,James Martin,2023-11-27,65000.0,640,43000.0,"Major purchase (e.g., car, appliance)",Loan amount is high relative to annual income.,1
a1b2c3d4-e5f6-4a9b-8c7d-1e2f3a4b5c6d,Jennifer Smith,2023-10-22,42000.5,585,15000.0,Debt Consolidation,Low credit score is a primary concern.,1
f7e6d5c4-b3a2-4f1e-9d8c-7b6a5f4e3d2c,Michael Johnson,2024-01-15,115000.75,750,48000.0,Home Improvement,Loan amount is high relative to annual income.,0
1a2b3c4d-5e6f-4a9b-8c7d-6e5f4a3b2c1d,Emily Williams,2022-08-05,75000.0,680,25000.0,Car Purchase,Applicant meets all standard criteria.,0
e1f2a3b4-c5d6-4e8f-9a0b-1c2d3e4f5a6b,David Brown,2023-05-30,35000.0,510,8000.0,Medical Expenses,Previous delinquencies noted on credit report.,1
b1c2d3e4-f5a6-4b9c-8d7e-6f5a4b3c2d1e,Sarah Jones,2024-03-11,210000.0,810,50000.0,Business Investment,"Strong credit profile, low risk.",0
c1d2e3f4-a5b6-4c9d-8e7f-7a6b5c4d3e2f,Christopher Garcia,2023-11-01,62000.25,640,41000.0,Debt Consolidation,Stable income but high debt-to-income ratio.,1
d1e2f3a4-b5c6-4d9e-8f7a-8b6c5d4e3f2a,Jessica Martinez,2022-12-25,88000.0,710,30000.0,Major Purchase,Verified income and employment history.,0
f1a2b3c4-d5e6-4f9a-8a7b-9c8d7e6f5a4b,Daniel Rodriguez,2023-09-18,,610,12000.0,Car Purchase,Credit history is short but clean.,0
a2b3c4d5-e6f7-4a8b-9c7d-1e2f3a4b5c6e,Laura Wilson,2024-04-02,150000.0,790,35000.0,Home Improvement,"Strong credit profile, low risk.",0
b2c3d4e5-f6a7-4b8c-9d7e-2f3a4b5c6d7f,James Anderson,2023-02-14,39000.9,560,45000.0,Business Investment,Low credit score and high loan amount present significant risk.,1
c2d3e4f5-a6b7-4c8d-9e7f-3a4b5c6d7e8a,Amanda Thomas,2022-07-20,95000.0,720,22000.0,Vacation,Applicant meets all standard criteria.,0
d2e3f4a5-b6c7-4d8e-9f7a-4b5c6d7e8f9b,Robert Taylor,2023-08-08,53000.0,605,18000.0,Debt Consolidation,Verified income and employment history.,0
e2f3a4b5-c6d7-4e8f-9a7b-5c6d7e8f9a0c,Melissa Moore,2024-02-28,68000.5,660,39000.0,Education,Stable income but high debt-to-income ratio.,0
f2a3b4c5-d6e7-4f8a-9b7c-6d7e8f9a0b1d,William Jackson,2022-10-10,31000.0,450,10000.0,Medical Expenses,Low credit score is a primary concern.,1
a3b4c5d6-e7f8-4a7b-8c6d-7e8f9a0b1c2e,Heather Martin,2023-04-12,180000.0,820,49500.0,Home Improvement,Loan amount is high relative to annual income.,0
b3c4d5e6-f7a8-4b7c-8d6e-8f9a0b1c2d3f,Matthew Lee,2023-01-05,82000.0,690,5000.0,Major Purchase,Applicant meets all standard criteria.,0
c3d4e5f6-a7b8-4c7d-8e6f-9a0b1c2d3e4a,Nicole Perez,2022-06-01,55000.0,595,28000.0,Debt Consolidation,Previous delinquencies noted on credit report.,1
d3e4f5a6-b7c8-4d7e-8f6a-0b1c2d3e4f5b,Kevin Scott,2023-12-19,135000.0,765,42000.0,Business Investment,Loan amount is high relative to annual income.,0
e3f4a5b6-c7d8-4e7f-8a6b-1c2d3e4f5a6c,Stephanie Green,2024-05-01,45000.0,630,9500.0,Car Purchase,Credit history is short but clean.,0
f3a4b5c6-d7e8-4f7a-8b6c-2d3e4f5a6b7d,Brian Adams,2023-07-07,71000.0,550,35000.0,Debt Consolidation,Low credit score is a primary concern.,1
f47ac10b-58cc-4372-a567-0e02b2c3d479,Jennifer Smith,2023-03-15,85240.5,720,25000.0,Debt Consolidation,Low-risk profile with stable income.,0
a1b2c3d4-e5f6-7890-1234-567890abcdef,Michael Williams,2022-11-01,42500.0,585,15000.0,Car Purchase,High risk due to low credit score.,1
123e4567-e89b-12d3-a456-426614174000,Sarah Johnson,2024-01-20,125000.75,790,45000.0,Home Improvement,Loan amount is high relative to income.,1
6ba7b810-9dad-11d1-80b4-00c04fd430c8,David Brown,2023-08-10,180000.0,810,48000.0,Business Loan,Strong applicant with excellent credit history.,0
9a8b7c6d-5e4f-3a2b-1c0d-9e8f7a6b5c4d,Patricia Jones,2022-09-05,38000.0,510,42500.0,Medical Expenses,High risk due to low credit score.,1
3e4a5b6c-7d8e-9f0a-1b2c-3d4e5f6a7b8c,Robert Garcia,2024-02-28,62000.0,660,20000.0,Debt Consolidation,Applicant meets minimum criteria for review.,0
c8d9e0f1-a2b3-c4d5-e6f7-a8b9c0d1e2f3,Linda Miller,2023-05-18,95000.0,740,35000.0,Home Improvement,Low-risk profile with stable income.,0
7f8e9d0c-1b2a-3c4d-5e6f-7a8b9c0d1e2f,James Davis,2022-12-24,51000.25,610,8000.0,Vacation,Applicant meets minimum criteria for review.,0
b3c4d5e6-f7a8-b9c0-d1e2-f3a4b5c6d7e8,Mary Rodriguez,2023-10-30,31000.0,450,10000.0,Major Purchase,High risk due to low credit score.,1
5a6b7c8d-9e0f-1a2b-3c4d-5e6f7a8b9c0d,John Martinez,2024-03-01,78000.0,695,41000.0,Business Loan,Loan amount is high relative to income.,1
f0e1d2c3-b4a5-6c7d-8e9f-0a1b2c3d4e5f,Susan Hernandez,2023-07-22,155000.0,825,50000.0,Home Improvement,,0
4d5e6f7a-8b9c-0d1e-2f3a-4b5c6d7e8f9a,William Lopez,2022-08-14,45000.0,595,39000.0,Debt Consolidation,High risk due to low credit score.,1
a9b8c7d6-e5f4-a3b2-c1d0-e9f8a7b6c5d4,Jessica Gonzalez,2023-01-09,68000.0,680,22000.0,Car Purchase,Applicant meets minimum criteria for review.,0
e1f2a3b4-c5d6-e7f8-a9b0-c1d2e3f4a5b6,Richard Wilson,2023-11-11,210000.0,840,30000.0,Vacation,Strong applicant with excellent credit history.,0
b0c1d2e3-f4a5-b6c7-d8e9-f0a1b2c3d4e5,Elizabeth Taylor,2022-10-02,72000.5,710,43000.0,Education,Loan amount is high relative to income.,1
6a7b8c9d-0e1f-2a3b-4c5d-6e7f8a9b0c1d,Joseph Anderson,2024-04-05,55000.0,640,18000.0,Medical Expenses,Applicant meets minimum criteria for review.,0
d2e3f4a5-b6c7-d8e9-f0a1-b2c3d4e5f6a7,Daniel Thomas,2023-06-19,99000.0,760,49000.0,Business Loan,Strong applicant with excellent credit history.,0
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Emily Jackson,2022-07-30,33000.0,550,5500.0,Major Purchase,High risk due to low credit score.,1
3f4a5b6c-7d8e-9f0a-1b2c-3d4e5f6a7b8d,Matthew White,2023-09-12,110000.0,730,12000.0,Car Purchase,Low-risk profile with stable income.,0
a1b2c3d4-e5f6-a7b8-c9d0-e1f2a3b4c5d6,Olivia Harris,2024-02-14,65000.0,670,46000.0,Debt Consolidation,Loan amount is high relative to income.,1
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Smith,2023-05-15,45000.75,580,42500.5,Debt Consolidation,High risk due to low credit score.,1
f1e2d3c4-b5a6-0987-6543-210987fedcba,Michael Williams,2022-11-20,120500.0,790,25000.0,Home Improvement,Strong credit profile and stable income.,0
12345678-90ab-cdef-0123-456789abcdef,Linda Brown,2024-01-10,72000.25,670,38000.0,New Car Purchase,Moderate risk due to loan amount vs. income ratio.,0
fedcba98-7654-3210-fedc-ba9876543210,Robert Jones,2023-08-01,38000.0,450,15000.0,Medical Expenses,Significant default risk identified.,1
abcdef12-3456-7890-abcd-ef1234567890,Patricia Garcia,2022-09-05,95000.5,710,48000.75,Business Startup,Loan amount is disproportionate to reported income.,1
09876543-21fe-dcba-0987-654321fedcba,John Miller,2024-02-28,180000.0,820,49500.0,Major Purchase,Applicant meets all primary lending criteria.,0
65748392-abdc-1029-bdef-384756bfda01,Mary Davis,2023-03-12,65000.0,640,20000.0,Debt Consolidation,"Credit score is borderline, but income is sufficient.",0
9821aebc-ff10-456a-b123-cdef4567890a,James Rodriguez,2022-12-25,42000.8,595,10000.0,Used Car Purchase,High risk due to low credit score.,1
e4f5a6b7-c8d9-1a2b-3c4d-5e6f7a8b9c0d,William Martinez,2023-10-30,210000.0,845,45000.0,Home Improvement,Low risk profile with solid financial history.,0
b1c2d3e4-f5a6-b7c8-d9e0-f1a2b3c4d5e6,Elizabeth Hernandez,2023-07-19,88000.0,690,30000.0,Education Expenses,Further review of debt-to-income ratio recommended.,0
cba98765-4321-fedc-ba98-76543210fedc,David Lopez,2022-10-11,32000.0,410,8000.0,Medical Expenses,Significant default risk identified.,1
56473829-10ab-cdef-1234-567890abcdef,Barbara Gonzalez,2024-03-01,150000.0,760,15000.0,Vacation,Strong credit profile and stable income.,0
7890abcd-ef12-3456-7890-abcdef123456,Richard Wilson,2023-01-22,59000.0,610,41000.0,Debt Consolidation,Loan amount is disproportionate to reported income.,1
fedcba09-8765-4321-fedc-ba9876543210,Susan Anderson,2023-09-18,110000.0,730,22000.0,New Car Purchase,Applicant meets all primary lending criteria.,0
11223344-5566-7788-99aa-bbccddeeff00,Joseph Thomas,2022-08-14,75000.9,665,35000.0,Home Improvement,Moderate risk due to loan amount vs. income ratio.,0
aabbccdd-eeff-0011-2233-445566778899,Jessica Taylor,2024-04-02,48000.0,605,49000.0,Business Startup,Loan amount is disproportionate to reported income.,1
ffeeddcc-bbaa-9988-7766-554433221100,Thomas Moore,2023-06-20,135000.0,740,30000.0,Major Purchase,Low risk profile with solid financial history.,0
00112233-4455-6677-8899-aabbccddeeff,Sarah Jackson,2022-11-01,68000.0,650,28000.0,Debt Consolidation,"Credit score is borderline, but income is sufficient.",0
99887766-5544-3322-1100-ffeeddccbbaa,Charles Martin,2023-12-15,41000.0,520,12000.0,Used Car Purchase,High risk due to low credit score.,1
44556677-8899-aabb-ccdd-eeff00112233,Karen White,2024-02-14,92000.0,700,46000.0,Wedding Expenses,Loan amount is disproportionate to reported income.,1
f9a8d7e6-c5b4-4a32-81d0-9e8f7a6b5c4d,Robert Martinez,2023-09-15,45231.88,589,48123.45,Debt Consolidation,High debt-to-income ratio raises concerns.,1
1b2c3d4e-5f6a-4b7c-8d9e-0f1a2b3c4d5e,Linda Williams,2022-11-20,189456.12,785,25000.0,Home Improvement,"Solid financial standing, low risk profile.",0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Michael Smith,2024-03-01,78542.99,690,15200.75,Car Purchase,"Verified employment and assets, recommend approval.",0
6d7e8f9a-0b1c-4d5e-8f9a-0b1c2d3e4f5a,Jessica Brown,2023-05-10,38910.45,450,8500.0,Medical Expenses,Credit history shows recent delinquencies.,1
e0f1a2b3-c4d5-4e6f-8a9b-0c1d2e3f4a5b,William Jones,2024-01-22,125678.9,810,45000.5,Business Loan,Loan amount is high relative to applicant's income.,0
c5d6e7f8-a9b0-4c1d-8e2f-0a1b2c3d4e5f,Barbara Garcia,2022-08-30,62345.67,640,32000.0,Debt Consolidation,"Solid financial standing, low risk profile.",0
f0a1b2c3-d4e5-4f6a-8b7c-9d8e0f1a2b3c,David Davis,2023-12-18,41234.56,520,42500.8,Major Purchase,High debt-to-income ratio raises concerns.,1
2b3c4d5e-6f7a-4b8c-9d0e-1f2a3b4c5d6e,Susan Rodriguez,2024-04-05,95123.45,730,20000.0,Home Improvement,Strong credit profile supports the loan amount.,0
8c9d0e1f-2a3b-4c5d-8e6f-0a1b2c3d4e5f,Joseph Martinez,2023-07-25,32000.0,380,10000.0,Car Purchase,"Limited credit history, proceed with caution.",1
d4e5f6a7-b8c9-4d0e-8f1a-2b3c4d5e6f7a,Jennifer Wilson,2022-10-11,210543.21,845,49500.0,Business Loan,Loan amount is high relative to applicant's income.,0
7a8b9c0d-1e2f-4a3b-8c5d-6e7f8a9b0c1d,Richard Lopez,2023-02-14,88432.1,715,38000.0,Vacation,Applicant shows stable income and good credit history.,0
3d4e5f6a-7b8c-4d9e-8f0a-1b2c3d4e5f6a,Patricia Johnson,2023-11-02,53210.98,595,22000.0,Medical Expenses,Credit history shows recent delinquencies.,1
9e0f1a2b-3c4d-4e5f-8a6b-7c8d9e0f1a2b,James Hernandez,2024-05-01,155000.0,790,41000.0,Major Purchase,Loan amount is high relative to applicant's income.,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5e,Mary Miller,2022-12-25,48999.99,615,12500.0,Wedding Expenses,"Solid financial standing, low risk profile.",0
b2c3d4e5-f6a7-4b8c-9d0e-1f2a3b4c5d6f,John Gonzalez,2023-08-08,35789.12,410,49000.0,Debt Consolidation,High debt-to-income ratio raises concerns.,1
6f7a8b9c-0d1e-4f2a-8b3c-4d5e6f7a8b9c,Elizabeth Brown,2024-02-28,99500.0,745,19999.99,Student Loan Refinancing,Strong credit profile supports the loan amount.,0
c3d4e5f6-a7b8-4c9d-8e0f-1a2b3c4d5e6f,Robert Williams,2023-06-19,75000.0,605,43500.0,Business Loan,Loan amount is high relative to applicant's income.,1
d8e9f0a1-b2c3-4d4e-8f5a-6b7c8d9e0f1a,Linda Smith,2022-09-05,135000.0,760,30000.0,Home Improvement,Applicant shows stable income and good credit history.,0
1a2b3c4d-5e6f-4a7b-8c9d-0e1f2a3b4c5d,David Jones,2024-03-30,42000.0,555,18000.0,Car Purchase,Credit history shows recent delinquencies.,1
4e5f6a7b-8c9d-4e0f-8a1b-2c3d4e5f6a7b,Jennifer Davis,2023-10-01,68000.0,685,5500.0,Vacation,"Solid financial standing, low risk profile.",0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Olivia Smith,2023-10-26,85000.5,720,25000.0,Debt Consolidation,Applicant has a stable income and good credit history.,0
f6e5d4c3-b2a1-4f8e-9d0c-1b2a3f4e5d6c,Liam Johnson,2022-08-15,42000.75,580,15000.0,Car Financing,Low credit score is a significant concern.,1
7g8h9i0j-k1l2-4m3n-o4p5-q6r7s8t9u0v1,Emma Williams,2024-01-05,120000.0,790,45000.0,Home Improvement,"High loan amount requested, but income is strong.",0
w2x3y4z5-a6b7-4c8d-e9f0-1a2b3c4d5e6f,Noah Brown,2023-03-22,55000.0,640,41000.0,Business Loan,Loan amount is high relative to annual income.,1
b3c4d5e6-f7a8-4b9c-8d0e-1f2a3b4c5d6e,Amelia Jones,2023-11-30,210000.25,810,30000.0,Major Purchase,Applicant has a strong credit history and high income.,0
d5e6f7a8-b9c0-4d1e-2f3a-4b5c6d7e8f9a,Oliver Garcia,2022-12-18,38000.0,520,8000.0,Medical Expenses,Very low credit score presents a high risk.,1
g9h0i1j2-k3l4-4m5n-o6p7-q8r9s0t1u2v3,Ava Miller,2024-02-14,72000.0,680,22000.0,Debt Consolidation,"Standard risk profile, proceeding with review.",0
w4x5y6z7-a8b9-4c0d-e1f2-a3b4c5d6e7f8,Elijah Davis,2023-07-01,95000.0,750,48000.0,Home Improvement,Loan amount exceeds 50% of annual income.,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5e,Sophia Rodriguez,2022-09-09,61000.5,660,18000.0,Car Financing,Standard risk profile with moderate income.,0
f6e5d4c3-b2a1-4f8e-9d0c-1b2a3f4e5d7d,Mateo Martinez,2023-05-12,33000.0,450,12000.0,Medical Expenses,Poor credit history and low income are red flags.,1
